line	predicate	lable
org.apache.commons.math.optimization.RealPointValuePair#?#RealPointValuePair#?,double[],double#50	this.value > value	0
org.apache.commons.math.linear.RealMatrixImpl#void#setSubMatrix#?,double[][],int,int#314	!(data == null)	0
org.apache.commons.math.optimization.linear.SimplexSolver#Integer#getPivotColumn#?,SimplexTableau#62	!(MathUtils.compareTo(tableau.getEntry(0,i),minValue,epsilon) < 0)	0
org.apache.commons.math.optimization.linear.SimplexTableau#double#getEntry#?,int,int#401	(tableau.getEntry(row,column))!= 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#RealPointValuePair#getSolution#?#338	coefficients[i] >= mostNegative	1
org.apache.commons.math.optimization.linear.SimplexTableau#int#getConstraintTypeCounts#?,Relationship#240	(count)<= 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getWidth#?#384	(tableau.getColumnDimension())<= 0	0
org.apache.commons.math.linear.RealMatrixImpl#int#getColumnDimension#?#410	(((data == null) || (data[0] == null)) ? 0 : data[0].length)== 0	0
org.apache.commons.math.util.MathUtils#int#compareTo#?,double,double,double#368	(0)<= 0	0
org.apache.commons.math.optimization.linear.LinearConstraint#?#LinearConstraint#?,RealVector,Relationship,double#102	this.value <= value	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getSlackVariableOffset#?#419	(getNumObjectiveFunctions() + numDecisionVariables)!= 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#Integer#getBasicRow#?,int#274	!(i < getHeight())	1
org.apache.commons.math.optimization.linear.SimplexTableau#Integer#getBasicRow#?,int#276	row == null	1
org.apache.commons.math.optimization.linear.SimplexSolver#boolean#isOptimal#?,SimplexTableau#149	i < tableau.getWidth() - 1	0
org.apache.commons.math.util.MathUtils#int#compareTo#?,double,double,double#368	(0)> 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#void#divideRow#?,int,double#356	!(j < getWidth())	0
org.apache.commons.math.optimization.linear.SimplexSolver#Integer#getPivotColumn#?,SimplexTableau#61	!(i < tableau.getWidth() - 1)	0
org.apache.commons.math.optimization.linear.SimplexSolver#void#doIteration#?,SimplexTableau#115	!(i < tableau.getHeight())	0
org.apache.commons.math.linear.RealMatrixImpl#int#getRowDimension#?#404	((data == null) ? 0 : data.length)< 0	0
org.apache.commons.math.linear.RealVectorImpl#double#dotProduct#?,double[]#886	!(i < data.length)	0
org.apache.commons.math.linear.RealMatrixImpl#void#setSubMatrix#?,double[][],int,int#331	nCols == 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#?#SimplexTableau#?,LinearObjectiveFunction,Collection<LinearConstraint>,GoalType,boolean,double#108	this.epsilon < epsilon	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getNumVariables#?#190	(f.getCoefficients().getDimension())<= 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#void#discardArtificialVariables#?#290	numArtificialVariables == 0	0
org.apache.commons.math.linear.RealVectorImpl#RealVector#mapMultiply#?,double#339	i < data.length	0
org.apache.commons.math.optimization.linear.SimplexSolver#Integer#getPivotRow#?,int,SimplexTableau#84	minRatio <= rhs	0
org.apache.commons.math.util.MathUtils#int#compareTo#?,double,double,double#369	!(x < y)	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getWidth#?#384	(tableau.getColumnDimension())> 0	0
org.apache.commons.math.linear.RealVectorImpl#int#getDimension#?#1157	(data.length)<= 0	0
org.apache.commons.math.optimization.linear.SimplexSolver#boolean#isOptimal#?,SimplexTableau#146	tableau.getNumArtificialVariables() > 0	0
org.apache.commons.math.optimization.linear.SimplexSolver#Integer#getPivotRow#?,int,SimplexTableau#79	!(i < tableau.getHeight())	0
org.apache.commons.math.linear.RealVectorImpl#void#checkVectorDimensions#?,int#1287	data.length != n	0
org.apache.commons.math.optimization.linear.SimplexSolver#Integer#getPivotRow#?,int,SimplexTableau#81	MathUtils.compareTo(tableau.getEntry(i,col),0,epsilon) >= 0	0
org.apache.commons.math.util.MathUtils#int#compareTo#?,double,double,double#367	equals(x,y,eps)	0
org.apache.commons.math.linear.RealMatrixImpl#void#setSubMatrix#?,double[][],int,int#326	nRows == 0	0
org.apache.commons.math.optimization.linear.SimplexSolver#Integer#getPivotRow#?,int,SimplexTableau#84	minRatio > rhs	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getNumArtificialVariables#?#474	(numArtificialVariables)< 0	0
org.apache.commons.math.optimization.linear.SimplexSolver#void#doIteration#?,SimplexTableau#116	!(i != pivotRow)	0
org.apache.commons.math.optimization.linear.LinearConstraint#double#getValue#?#184	(value)== 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#LinearConstraint#normalize#?,LinearConstraint#211	!(constraint.getValue() < 0)	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getNumArtificialVariables#?#474	(numArtificialVariables)> 0	1
org.apache.commons.math.optimization.linear.SimplexSolver#RealPointValuePair#doOptimize#?#189	!(!isOptimal(tableau))	0
org.apache.commons.math.linear.RealMatrixImpl#void#setSubMatrix#?,double[][],int,int#314	data == null	0
org.apache.commons.math.optimization.linear.SimplexTableau#?#SimplexTableau#?,LinearObjectiveFunction,Collection<LinearConstraint>,GoalType,boolean,double#108	this.epsilon == epsilon	0
org.apache.commons.math.linear.RealMatrixImpl#void#setSubMatrix#?,double[][],int,int#331	!(nCols == 0)	0
org.apache.commons.math.linear.RealMatrixImpl#void#setSubMatrix#?,double[][],int,int#336	!(subMatrix[i].length != nCols)	0
org.apache.commons.math.optimization.linear.SimplexTableau#double#getInvertedCoeffiecientSum#?,RealVector#264	(sum)> 0	0
org.apache.commons.math.optimization.linear.SimplexSolver#RealPointValuePair#doOptimize#?#189	!isOptimal(tableau)	0
org.apache.commons.math.optimization.linear.SimplexTableau#?#SimplexTableau#?,LinearObjectiveFunction,Collection<LinearConstraint>,GoalType,boolean,double#108	this.epsilon != epsilon	0
org.apache.commons.math.optimization.linear.LinearObjectiveFunction#double#getValue#?,double[]#92	(coefficients.dotProduct(point) + constantTerm)>= 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#RealPointValuePair#getSolution#?#338	coefficients[i] <= mostNegative	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getRhsOffset#?#435	(getWidth() - 1)>= 0	0
org.apache.commons.math.optimization.linear.LinearObjectiveFunction#?#LinearObjectiveFunction#?,RealVector,double#67	this.constantTerm < constantTerm	0
org.apache.commons.math.optimization.linear.LinearObjectiveFunction#double#getConstantTerm#?#83	(constantTerm)== 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#void#subtractRow#?,int,int,double#373	j < getWidth()	0
org.apache.commons.math.linear.RealVectorImpl#double#dotProduct#?,double[]#889	(dot)> 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#double#getEntry#?,int,int#401	(tableau.getEntry(row,column))== 0	0
org.apache.commons.math.linear.RealVectorImpl#RealVector#mapMultiply#?,double#340	out[i] >= d	0
org.apache.commons.math.optimization.RealPointValuePair#?#RealPointValuePair#?,double[],double#50	this.value == value	0
org.apache.commons.math.linear.RealMatrixImpl#int#getRowDimension#?#404	((data == null) ? 0 : data.length)<= 0	0
org.apache.commons.math.linear.RealVectorImpl#double#dotProduct#?,double[]#889	(dot)!= 0	1
org.apache.commons.math.optimization.linear.SimplexTableau#int#getConstraintTypeCounts#?,Relationship#240	(count)< 0	0
org.apache.commons.math.util.MathUtils#int#compareTo#?,double,double,double#372	(1)< 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#?#SimplexTableau#?,LinearObjectiveFunction,Collection<LinearConstraint>,GoalType,boolean,double#108	this.epsilon <= epsilon	0
org.apache.commons.math.linear.RealMatrixImpl#double#getEntry#?,int,int#354	(data[row][column])< 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#RealPointValuePair#getSolution#?#332	!(basicRows.contains(basicRow))	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getConstraintTypeCounts#?,Relationship#240	(count)>= 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getNumArtificialVariables#?#474	(numArtificialVariables)<= 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getSlackVariableOffset#?#419	(getNumObjectiveFunctions() + numDecisionVariables)< 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getSlackVariableOffset#?#419	(getNumObjectiveFunctions() + numDecisionVariables)> 0	0
org.apache.commons.math.util.MathUtils#int#compareTo#?,double,double,double#370	(-1)!= 0	0
org.apache.commons.math.linear.RealMatrixImpl#void#setSubMatrix#?,double[][],int,int#320	column > 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#double[][]#createTableau#?,boolean#176	!((constraint.getRelationship() == Relationship.EQ) || (constraint.getRelationship() == Relationship.GEQ))	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getNumVariables#?#190	(f.getCoefficients().getDimension())> 0	0
org.apache.commons.math.linear.RealMatrixImpl#void#setEntry#?,int,int,double#367	data[row][column] >= value	0
org.apache.commons.math.linear.RealMatrixImpl#double#getEntry#?,int,int#354	(data[row][column])> 0	0
org.apache.commons.math.optimization.linear.LinearConstraint#double#getValue#?#184	(value)>= 0	0
org.apache.commons.math.optimization.linear.LinearObjectiveFunction#double#getConstantTerm#?#83	(constantTerm)> 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getWidth#?#384	(tableau.getColumnDimension())!= 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#double[][]#createTableau#?,boolean#176	(constraint.getRelationship() == Relationship.EQ) || (constraint.getRelationship() == Relationship.GEQ)	0
org.apache.commons.math.optimization.linear.SimplexTableau#void#discardArtificialVariables#?#290	!(numArtificialVariables == 0)	1
org.apache.commons.math.linear.RealMatrixImpl#int#getRowDimension#?#404	((data == null) ? 0 : data.length)> 0	0
org.apache.commons.math.optimization.linear.LinearConstraint#double#getValue#?#184	(value)!= 0	0
org.apache.commons.math.linear.RealMatrixImpl#int#getRowDimension#?#404	((data == null) ? 0 : data.length)!= 0	0
org.apache.commons.math.optimization.linear.LinearConstraint#double#getValue#?#184	(value)<= 0	0
org.apache.commons.math.optimization.linear.LinearObjectiveFunction#double#getValue#?,double[]#92	(coefficients.dotProduct(point) + constantTerm)<= 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getOriginalNumDecisionVariables#?#458	(restrictToNonNegative ? numDecisionVariables : numDecisionVariables - 1)!= 0	0
org.apache.commons.math.optimization.linear.LinearConstraint#?#LinearConstraint#?,RealVector,Relationship,double#102	this.value >= value	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getSlackVariableOffset#?#419	(getNumObjectiveFunctions() + numDecisionVariables)== 0	0
org.apache.commons.math.linear.RealVectorImpl#double#dotProduct#?,double[]#889	(dot)< 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#double#getInvertedCoeffiecientSum#?,RealVector#264	(sum)<= 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#RealPointValuePair#getSolution#?#332	basicRows.contains(basicRow)	0
org.apache.commons.math.optimization.linear.SimplexSolver#Integer#getPivotColumn#?,SimplexTableau#62	MathUtils.compareTo(tableau.getEntry(0,i),minValue,epsilon) < 0	0
org.apache.commons.math.optimization.linear.LinearConstraint#?#LinearConstraint#?,RealVector,Relationship,double#102	this.value == value	0
org.apache.commons.math.optimization.RealPointValuePair#?#RealPointValuePair#?,double[],double#50	this.value != value	0
org.apache.commons.math.optimization.linear.LinearObjectiveFunction#double#getConstantTerm#?#83	(constantTerm)< 0	0
org.apache.commons.math.linear.RealMatrixImpl#double#getEntry#?,int,int#354	(data[row][column])== 0	0
org.apache.commons.math.linear.RealMatrixImpl#void#setEntry#?,int,int,double#367	data[row][column] != value	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getNumObjectiveFunctions#?#225	(this.numArtificialVariables > 0 ? 2 : 1)== 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#double[][]#createTableau#?,boolean#169	constraint.getRelationship() == Relationship.LEQ	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getNumArtificialVariables#?#474	(numArtificialVariables)!= 0	1
org.apache.commons.math.optimization.linear.LinearConstraint#?#LinearConstraint#?,RealVector,Relationship,double#102	this.value > value	0
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer#void#incrementIterationsCounter#?#86	++iterations > maxIterations	0
org.apache.commons.math.linear.RealMatrixImpl#void#setEntry#?,int,int,double#367	data[row][column] <= value	0
org.apache.commons.math.optimization.linear.SimplexSolver#boolean#isOptimal#?,SimplexTableau#150	MathUtils.compareTo(tableau.getEntry(0,i),0,epsilon) < 0	0
org.apache.commons.math.optimization.linear.LinearConstraint#?#LinearConstraint#?,RealVector,Relationship,double#102	this.value < value	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getHeight#?#392	(tableau.getRowDimension())> 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getNumVariables#?#190	(f.getCoefficients().getDimension())== 0	0
org.apache.commons.math.optimization.linear.SimplexSolver#Integer#getPivotRow#?,int,SimplexTableau#84	minRatio < rhs	0
org.apache.commons.math.optimization.linear.SimplexSolver#void#doIteration#?,SimplexTableau#106	!(pivotRow == null)	0
org.apache.commons.math.linear.RealMatrixImpl#void#setSubMatrix#?,double[][],int,int#336	subMatrix[i].length != nCols	0
org.apache.commons.math.linear.RealVectorImpl#int#getDimension#?#1157	(data.length)== 0	0
org.apache.commons.math.optimization.linear.LinearObjectiveFunction#double#getConstantTerm#?#83	(constantTerm)<= 0	0
org.apache.commons.math.util.MathUtils#int#compareTo#?,double,double,double#372	(1)> 0	0
org.apache.commons.math.linear.RealVectorImpl#RealVector#mapMultiply#?,double#340	out[i] > d	0
org.apache.commons.math.optimization.linear.SimplexTableau#double#getInvertedCoeffiecientSum#?,RealVector#264	(sum)!= 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getWidth#?#384	(tableau.getColumnDimension())>= 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#double[][]#createTableau#?,boolean#152	!(i < constraints.size())	0
org.apache.commons.math.optimization.linear.SimplexSolver#Integer#getPivotRow#?,int,SimplexTableau#84	minRatio < ratio	0
org.apache.commons.math.optimization.linear.SimplexTableau#double#getEntry#?,int,int#401	(tableau.getEntry(row,column))<= 0	0
org.apache.commons.math.util.MathUtils#int#compareTo#?,double,double,double#370	(-1)> 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getConstraintTypeCounts#?,Relationship#240	(count)== 0	0
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer#void#setMaxIterations#?,int#67	this.maxIterations > maxIterations	0
org.apache.commons.math.linear.RealMatrixImpl#int#getColumnDimension#?#410	(((data == null) || (data[0] == null)) ? 0 : data[0].length)>= 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getWidth#?#384	(tableau.getColumnDimension())< 0	0
org.apache.commons.math.util.MathUtils#int#compareTo#?,double,double,double#370	(-1)>= 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getNumVariables#?#190	(f.getCoefficients().getDimension())!= 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getConstraintTypeCounts#?,Relationship#240	(count)!= 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#double[][]#createTableau#?,boolean#133	getNumObjectiveFunctions() == 2	0
org.apache.commons.math.optimization.linear.SimplexTableau#?#SimplexTableau#?,LinearObjectiveFunction,Collection<LinearConstraint>,GoalType,boolean,double#108	this.epsilon > epsilon	0
org.apache.commons.math.optimization.linear.SimplexTableau#RealPointValuePair#getSolution#?#330	!(i < coefficients.length)	0
org.apache.commons.math.optimization.RealPointValuePair#?#RealPointValuePair#?,double[],double#50	this.value < value	0
org.apache.commons.math.optimization.linear.LinearObjectiveFunction#?#LinearObjectiveFunction#?,RealVector,double#67	this.constantTerm >= constantTerm	0
org.apache.commons.math.optimization.linear.SimplexTableau#double[][]#createTableau#?,boolean#133	!(getNumObjectiveFunctions() == 2)	0
org.apache.commons.math.optimization.linear.SimplexTableau#RealPointValuePair#getSolution#?#338	coefficients[i] > mostNegative	0
org.apache.commons.math.optimization.linear.LinearObjectiveFunction#?#LinearObjectiveFunction#?,RealVector,double#67	this.constantTerm == constantTerm	0
org.apache.commons.math.linear.RealVectorImpl#double#dotProduct#?,double[]#889	(dot)== 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#LinearConstraint#normalize#?,LinearConstraint#211	constraint.getValue() < 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#RealPointValuePair#getSolution#?#330	i < coefficients.length	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getOriginalNumDecisionVariables#?#458	(restrictToNonNegative ? numDecisionVariables : numDecisionVariables - 1)<= 0	0
org.apache.commons.math.linear.RealMatrixImpl#void#setSubMatrix#?,double[][],int,int#335	i < data.length	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getRhsOffset#?#435	(getWidth() - 1)< 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getRhsOffset#?#435	(getWidth() - 1)!= 0	0
org.apache.commons.math.optimization.linear.SimplexSolver#?#SimplexSolver#?,double#50	this.epsilon > epsilon	0
org.apache.commons.math.optimization.linear.LinearObjectiveFunction#?#LinearObjectiveFunction#?,RealVector,double#67	this.constantTerm <= constantTerm	0
org.apache.commons.math.linear.RealMatrixImpl#void#setEntry#?,int,int,double#367	data[row][column] == value	0
org.apache.commons.math.util.MathUtils#int#compareTo#?,double,double,double#372	(1)== 0	0
org.apache.commons.math.optimization.linear.LinearObjectiveFunction#?#LinearObjectiveFunction#?,RealVector,double#67	this.constantTerm > constantTerm	0
org.apache.commons.math.optimization.linear.SimplexTableau#Integer#getBasicRow#?,int#275	!(!MathUtils.equals(getEntry(i,col),0.0,epsilon))	0
org.apache.commons.math.optimization.linear.SimplexTableau#double[][]#createTableau#?,boolean#169	!(constraint.getRelationship() == Relationship.LEQ)	0
org.apache.commons.math.optimization.linear.SimplexTableau#RealPointValuePair#getSolution#?#338	coefficients[i] != mostNegative	0
org.apache.commons.math.util.MathUtils#int#compareTo#?,double,double,double#372	(1)>= 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getRhsOffset#?#435	(getWidth() - 1)== 0	0
org.apache.commons.math.util.MathUtils#int#compareTo#?,double,double,double#368	(0)>= 0	0
org.apache.commons.math.util.MathUtils#int#compareTo#?,double,double,double#368	(0)== 0	0
org.apache.commons.math.optimization.linear.SimplexSolver#void#doIteration#?,SimplexTableau#106	pivotRow == null	0
org.apache.commons.math.optimization.linear.SimplexSolver#Integer#getPivotRow#?,int,SimplexTableau#84	minRatio >= rhs	0
org.apache.commons.math.optimization.linear.SimplexTableau#double[][]#createTableau#?,boolean#160	!(!restrictToNonNegative)	0
org.apache.commons.math.linear.RealVectorImpl#RealVector#mapMultiply#?,double#340	out[i] < d	0
org.apache.commons.math.optimization.linear.AbstractLinearOptimizer#void#setMaxIterations#?,int#67	this.maxIterations <= maxIterations	0
org.apache.commons.math.linear.RealMatrixImpl#double#getEntry#?,int,int#354	(data[row][column])<= 0	0
org.apache.commons.math.optimization.linear.LinearObjectiveFunction#double#getConstantTerm#?#83	(constantTerm)!= 0	0
org.apache.commons.math.optimization.linear.LinearObjectiveFunction#double#getValue#?,double[]#92	(coefficients.dotProduct(point) + constantTerm)> 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#int#getNumVariables#?#190	(f.getCoefficients().getDimension())>= 0	0
org.apache.commons.math.optimization.linear.SimplexTableau#Integer#getBasicRow#?,int#275	!MathUtils.equals(getEntry(i,col),0.0,epsilon)	1
